ENV,Year,Location,PLOT,BLOCK,Plot_ID,GENO,ID,Moisture_per,Protein_unadjusted,SAA_unadjusted,Dietary_Fiber_unadjusted,Total_Starch_unadjusted,Resistance_Starch_unadjusted,Protein_15per_DB_Moisture,SAA_15per_DB_Moisture,Dietary_Fiber_15per_DB_Moisture,Total_Starch_15per_DB_Moisture,Resistance_Starch_15per_DB_Moisture,Protein_digestibility_per
RAWL20,2020,RAWL,4219,1,RS20PSP4219,164971,SRR5350188,6.269932206,20.07,0.2427,22.92,50.74,5.82,18.55,0.22,21.18,46.89,5.38,85
RAWL20,2020,RAWL,4220,1,RS20PSP4220,15008,SRR5349858,7.611324234,22.11,0.2092,27.39,52.65,7.59,20.69,0.2,25.63,49.27,7.11,86
RAWL20,2020,RAWL,4221,1,RS20PSP4221,344003,SRR5350004,8.318993467,22.29,0.1852,27.39,53.57,7.3,21,0.17,25.8,50.46,6.87,86
RAWL20,2020,RAWL,4222,1,RS20PSP4222,169603,NA,8.783071894,22.49,0.1788,27.3,56.15,6.56,21.27,0.17,25.82,53.11,6.21,86
RAWL20,2020,RAWL,4223,1,RS20PSP4223,209507,SRR5350140,9.043464438,22.38,0.1955,27.29,53.94,6.66,21.22,0.19,25.88,51.15,6.31,86
RAWL20,2020,RAWL,4224,1,RS20PSP4224,413698,SRR5349961,7.284448434,20.89,0.2023,23.07,58.96,7.48,19.49,0.19,21.52,55,6.97,84
RAWL20,2020,RAWL,4227,1,RS20PSP4227,288025,SRR5350033,7.215182318,20.81,0.1826,23.08,58.03,6.36,19.4,0.17,21.52,54.1,5.93,85
RAWL20,2020,RAWL,4228,1,RS20PSP4228,179459,SRR5350175,7.816644331,21.06,0.2212,23.93,55.75,6.37,19.74,0.21,22.44,52.27,5.97,85
RAWL20,2020,RAWL,4230,1,RS20PSP4230,358300,SRR5349981,7.365119774,21.22,0.2236,23.94,51.86,4.59,19.81,0.21,22.35,48.41,4.29,85
RAWL20,2020,RAWL,4232,1,RS20PSP4232,639967,SRR5349932,7.39116407,21.43,0.2811,24.57,55.04,5.33,20.01,0.26,22.94,51.4,4.97,86
RAWL20,2020,RAWL,4234,1,RS20PSP4234,206816,NA,7.553382087,21.55,0.2301,24.57,53.74,7.44,20.15,0.22,22.98,50.26,6.96,86
RAWL20,2020,RAWL,4236,1,RS20PSP4236,308796,SRR5350029,6.938934048,19.84,0.2113,21.89,54.96,5.47,18.45,0.2,20.36,51.11,5.09,84
RAWL20,2020,RAWL,4237,1,RS20PSP4237,347457,SRR5349994,7.02803331,19.96,0.1987,21.9,50.15,7.08,18.58,0.18,20.38,46.67,6.59,84
RAWL20,2020,RAWL,4238,1,RS20PSP4238,193578,SRR5350161,7.118835863,20.65,0.1929,23.26,53.45,7.58,19.23,0.18,21.67,49.78,7.06,85
RAWL20,2020,RAWL,4240,1,RS20PSP4240,285727,SRR5350040,7.049278464,20.63,0.2178,23.26,51.86,4.32,19.2,0.2,21.65,48.27,4.02,85
RAWL20,2020,RAWL,4243,1,RS20PSP4243,240516,NA,7.072017501,22.57,0.2111,25.5,51.77,6.32,21.01,0.2,23.74,48.21,5.88,86
RAWL20,2020,RAWL,4245,1,RS20PSP4245,125840,SRR5350203,7.253752865,22.71,0.2409,25.52,54.45,6.53,21.18,0.22,23.8,50.78,6.09,86
RAWL20,2020,RAWL,4246,1,RS20PSP4246,26154,SRR5349841,7.907310603,20.32,0.2029,23.18,55.976,6.55,19.07,0.19,21.75,52.52,6.14,84
RAWL20,2020,RAWL,4247,1,RS20PSP4247,274584,SRR5350063,7.638947036,20.16,0.207,23.17,53.376,5.75,18.87,0.19,21.69,49.96,5.38,84
RAWL20,2020,RAWL,4249,1,RS20PSP4249,180699,SRR5350169,7.348455371,19.52,0.141,22.78,53.815,6.24,18.22,0.13,21.26,50.23,5.82,84
RAWL20,2020,RAWL,4251,1,RS20PSP4251,31707,SRR5349835,6.152912759,19.7,0.2001,23.66,55.296,6.38,18.18,0.18,21.84,51.04,5.89,85
RAWL20,2020,RAWL,4255,1,RS20PSP4255,250441,SRR5350113,6.217377775,19.78,0.2643,23.67,54.55,5.82,18.27,0.24,21.86,50.38,5.38,85
RAWL20,2020,RAWL,4256,1,RS20PSP4256,320972,SRR5350025,6.542636378,20.58,0.1911,23.12,58.335,7.63,19.07,0.18,21.42,54.05,7.07,85
RAWL20,2020,RAWL,4257,1,RS20PSP4257,180693,SRR5350171,7.107145907,20.56,0.1734,23.14,52.858,8.1,19.15,0.16,21.55,49.23,7.55,85
RAWL20,2020,RAWL,4258,1,RS20PSP4258,121352,SRR5350206,6.114294046,19.54,0.185,23.33,50.835,5.22,18.03,0.17,21.53,46.91,4.82,85
RAWL20,2020,RAWL,4259,1,RS20PSP4259,117998,SRR5350208,5.948705462,19.79,0.1963,23.36,59.093,6.95,18.23,0.18,21.52,54.44,6.41,85
RAWL20,2020,RAWL,4260,1,RS20PSP4260,210561,SRR5350138,5.856355663,20.28,0.2004,23.65,55.71,5.82,18.67,0.18,21.77,51.28,5.36,85
RAWL20,2020,RAWL,4263,1,RS20PSP4263,347281,SRR5349996,5.673957864,20.67,0.2009,23.68,52.344,7.63,18.99,0.18,21.76,48.1,7.01,85
RAWL20,2020,RAWL,4265,1,RS20PSP4265,39726,NA,7.178521561,22.01,0.2026,25.56,52.446,8.1,20.51,0.19,23.82,48.88,7.55,86
RAWL20,2020,RAWL,4266,1,RS20PSP4266,241593,SRR5350124,7.439985462,22.02,0.2157,25.55,50.808,5.22,20.57,0.2,23.87,47.47,4.88,86
RAWL20,2020,RAWL,4267,1,RS20PSP4267,206861,SRR5350142,7.223002899,20.7,0.2295,23.3,51.617,6.95,19.3,0.21,21.72,48.13,6.48,85
RAWL20,2020,RAWL,4268,1,RS20PSP4268,505122,SRR5349943,6.952098648,20.63,0.238,23.29,51.188,5.42,19.19,0.22,21.66,47.61,5.04,85
RAWL20,2020,RAWL,4269,1,RS20PSP4269,619079,SRR5349935,9.251764222,20.09,0.1903,23.85,49.235,5.82,19.09,0.18,22.66,46.77,5.53,85
RAWL20,2020,RAWL,4270,1,RS20PSP4270,343331,SRR5350012,9.815697265,20.12,0.2151,23.83,54.133,6.13,19.21,0.21,22.76,51.69,5.85,85
RAWL20,2020,RAWL,4273,1,RS20PSP4273,269825,SRR5350082,6.190042792,20.17,0.2044,23,54.282,5.85,18.62,0.19,21.24,50.12,5.4,85
RAWL20,2020,RAWL,4274,1,RS20PSP4274,197044,SRR5350155,6.582926763,20.3,0.2135,23.03,57.1,5.1,18.81,0.2,21.34,52.92,4.72,85
RAWL20,2020,RAWL,4275,1,RS20PSP4275,244150,NA,7.077921382,20.13,0.1996,22.31,53.052,7.49,18.74,0.19,20.77,49.4,6.97,84
RAWL20,2020,RAWL,4276,1,RS20PSP4276,413678,SRR5349965,7.078373946,20.24,0.2077,22.3,53.145,6.59,18.85,0.19,20.76,49.48,6.13,84
RAWL20,2020,RAWL,4280,1,RS20PSP4280,271035,SRR5350079,7.533073174,20.79,0.1886,24.86,51.529,6.35,19.44,0.18,23.25,48.18,5.94,85
RAWL20,2020,RAWL,4282,1,RS20PSP4282,109866,SRR5350213,7.501294332,20.78,0.2436,24.82,48.66,7.04,19.43,0.23,23.2,45.48,6.58,85
RAWL20,2020,RAWL,4283,1,RS20PSP4283,356973,NA,9.329799832,21.69,0.2005,24.87,56.12,5.71,20.62,0.19,23.64,53.35,5.43,86
RAWL20,2020,RAWL,4284,1,RS20PSP4284,639980,SRR5349926,9.49647243,21.44,0.1798,24.86,53.61,7.16,20.41,0.17,23.67,51.04,6.81,86
RAWL20,2020,RAWL,4285,1,RS20PSP4285,371796,SRR5349975,7.215121165,21.88,0.1789,26.27,51.84,8.36,20.4,0.17,24.49,48.33,7.8,86
RAWL20,2020,RAWL,4286,1,RS20PSP4286,261636,SRR5350102,7.926498299,21.83,0.2358,26.27,52.13,6.57,20.49,0.22,24.65,48.92,6.17,86
RAWL20,2020,RAWL,4287,1,RS20PSP4287,261622,SRR5350105,11.01524103,19.26,0.2268,27.54,55.08,7.83,18.59,0.22,26.59,53.17,7.56,85
RAWL20,2020,RAWL,4289,1,RS20PSP4289,250439,SRR5350115,11.21436377,19.29,0.22,27.52,51.13,7.53,18.66,0.21,26.61,49.45,7.28,85
RAWL20,2020,RAWL,4290,1,RS20PSP4290,476410,SRR5349953,6.591803974,20.38,0.2142,23.34,49.81,5.99,18.89,0.2,21.63,46.17,5.55,85
RAWL20,2020,RAWL,4291,1,RS20PSP4291,12739,SRR5349859,6.56730036,20.35,0.2624,23.33,43.51,6.88,18.86,0.24,21.62,40.32,6.38,85
RAWL20,2020,RAWL,4293,1,RS20PSP4293,263030,SRR5350098,6.558064313,21.65,0.1943,25.23,49.82,6.08,20.06,0.18,23.38,46.16,5.64,86
RAWL20,2020,RAWL,4295,1,RS20PSP4295,413685,SRR5349963,6.473598913,21.81,0.2349,25.23,51.59,6.5,20.19,0.22,23.36,47.77,6.02,86
RAWL20,2020,RAWL,4296,1,RS20PSP4296,162909,SRR5350194,7.831305276,20.98,0.2377,23.68,48.87,5.04,19.67,0.22,22.2,45.83,4.72,85
RAWL20,2020,RAWL,4297,1,RS20PSP4297,250448,SRR5350109,7.801299096,21.08,0.1711,23.69,45.07,5.16,19.76,0.16,22.21,42.25,4.84,85
RAWL20,2020,RAWL,5002,2,RS20PSP5002,203068,SRR5350147,7.004488385,20.26,0.1882,23.11,49.99,6.98,18.85,0.18,21.5,46.51,6.49,84
RAWL20,2020,RAWL,5003,2,RS20PSP5003,286430,SRR5350036,7.391691955,20.23,0.2619,23.14,53.45,6.56,18.89,0.24,21.61,49.91,6.13,84
RAWL20,2020,RAWL,5004,2,RS20PSP5004,413683,SRR5349964,6.197683006,20.59,0.2397,22.73,51.86,7.25,19.01,0.22,20.99,47.89,6.69,85
RAWL20,2020,RAWL,5006,2,RS20PSP5006,347477,SRR5349993,6.1573955,20.53,0.1888,22.73,51.77,7.23,18.95,0.17,20.98,47.79,6.68,85
RAWL20,2020,RAWL,5007,2,RS20PSP5007,272216,SRR5350069,7.781329774,20.22,0.2417,22.36,54.45,8.17,18.95,0.23,20.96,51.03,7.66,84
RAWL20,2020,RAWL,5010,2,RS20PSP5010,124478,SRR5350205,7.645228528,20.24,0.174,22.36,54.65,6.51,18.95,0.16,20.93,51.16,6.1,84
RAWL20,2020,RAWL,5011,2,RS20PSP5011,193584,SRR5350160,7.242120772,19.64,0.1936,23.5,49.93,6,18.32,0.18,21.91,46.56,5.59,85
RAWL20,2020,RAWL,5012,2,RS20PSP5012,639980,SRR5349926,7.113046744,19.71,0.1964,23.49,53.06,4.85,18.36,0.18,21.88,49.42,4.51,85
RAWL20,2020,RAWL,5013,2,RS20PSP5013,273605,SRR5350066,6.113262404,19.95,0.2051,25.35,48.85,6.47,18.41,0.19,23.39,45.08,5.97,85
RAWL20,2020,RAWL,5014,2,RS20PSP5014,319374,SRR5350026,6.211381818,20.04,0.1721,25.32,55.93,7.06,18.51,0.16,23.38,51.65,6.52,85
RAWL20,2020,RAWL,5015,2,RS20PSP5015,266070,SRR5350095,7.694571664,20.31,0.2232,23.01,53.64,6.63,19.02,0.21,21.55,50.23,6.21,84
RAWL20,2020,RAWL,5016,2,RS20PSP5016,244191,SRR5350119,7.326348785,20.22,0.1961,23.03,51.75,5.2,18.87,0.18,21.49,48.3,4.85,84
RAWL20,2020,RAWL,5018,2,RS20PSP5018,163129,SRR5350192,8.600692908,21.63,0.2074,24.94,54.89,6.97,20.43,0.2,23.55,51.83,6.58,85
RAWL20,2020,RAWL,5019,2,RS20PSP5019,343824,SRR5350010,8.370859631,21.72,0.1942,24.95,51.03,6.8,20.47,0.18,23.51,48.09,6.41,86
RAWL20,2020,RAWL,5020,2,RS20PSP5020,257592,SRR5350106,7.899163943,21.13,0.1952,23.95,55.82,6.32,19.83,0.18,22.47,52.38,5.93,85
RAWL20,2020,RAWL,5021,2,RS20PSP5021,277852,SRR5350059,8.55003947,21.08,0.1726,23.95,53.29,6.04,19.9,0.16,22.61,50.3,5.7,85
RAWL20,2020,RAWL,5022,2,RS20PSP5022,314794,SRR5350028,8.10657303,21.61,0.1702,25.65,49.27,5.45,20.31,0.16,24.11,46.32,5.13,86
RAWL20,2020,RAWL,5024,2,RS20PSP5024,15048,SRR5349849,8.412518176,21.48,0.1919,25.66,52.79,7.82,20.25,0.18,24.19,49.76,7.38,86
RAWL20,2020,RAWL,5025,2,RS20PSP5025,280619,SRR5350048,8.074091618,21.48,0.2609,25.47,50.32,7.19,20.19,0.25,23.94,47.29,6.76,85
RAWL20,2020,RAWL,5026,2,RS20PSP5026,280614,SRR5350051,8.366480485,21.48,0.2623,25.47,51.65,7.41,20.24,0.25,24,48.67,6.98,85
RAWL20,2020,RAWL,5027,2,RS20PSP5027,344010,SRR5350001,9.657822195,19.92,0.2108,24.02,53.68,6.05,18.99,0.2,22.9,51.18,5.77,85
RAWL20,2020,RAWL,5029,2,RS20PSP5029,257244,SRR5350107,9.675229143,19.93,0.1837,24.01,50.17,6.9,19.01,0.18,22.9,47.85,6.58,85
RAWL20,2020,RAWL,5030,2,RS20PSP5030,279823,SRR5350058,7.563962685,21.05,0.2511,23.33,49.1,4.07,19.69,0.23,21.82,45.92,3.8,85
RAWL20,2020,RAWL,5032,2,RS20PSP5032,241593,SRR5350124,7.680856696,21.12,0.2192,23.33,52.76,6.86,19.78,0.21,21.85,49.41,6.42,85
RAWL20,2020,RAWL,5034,2,RS20PSP5034,250441,SRR5350113,6.561379375,19.67,0.203,22.78,54,7.2,18.23,0.19,21.11,50.04,6.67,85
RAWL20,2020,RAWL,5036,2,RS20PSP5036,261622,SRR5350105,6.053520686,19.71,0.2432,22.79,49.06,6.83,18.18,0.22,21.02,45.25,6.3,85
RAWL20,2020,RAWL,5037,2,RS20PSP5037,275822,SRR5350061,6.562806918,20.47,0.2325,23.9,52.1,6.47,18.97,0.22,22.15,48.27,5.99,85
RAWL20,2020,RAWL,5038,2,RS20PSP5038,285724,SRR5350041,6.778134805,20.34,0.2749,23.9,56.95,8.91,18.89,0.26,22.19,52.88,8.28,85
RAWL20,2020,RAWL,5040,2,RS20PSP5040,628276,NA,6.677199843,20.89,0.2062,24.28,56.74,4.53,19.38,0.19,22.52,52.63,4.2,85
RAWL20,2020,RAWL,5041,2,RS20PSP5041,601516,SRR5349936,6.750733353,20.89,0.1849,24.31,55.93,6.79,19.39,0.17,22.57,51.92,6.31,85
RAWL20,2020,RAWL,5042,2,RS20PSP5042,413685,SRR5349963,7.65795644,21.13,0.2516,22.74,50.65,7.16,19.78,0.24,21.29,47.42,6.71,85
RAWL20,2020,RAWL,5044,2,RS20PSP5044,285739,NA,7.599488108,21.18,0.2403,22.75,52.05,6.07,19.82,0.22,21.29,48.7,5.68,85
RAWL20,2020,RAWL,5045,2,RS20PSP5045,142775,SRR5350199,8.039755665,21.2,0.2023,24.74,52.63,5.19,19.92,0.19,23.24,49.44,4.88,86
RAWL20,2020,RAWL,5048,2,RS20PSP5048,121352,SRR5350206,7.989950384,21.17,0.1955,24.75,48.74,4.55,19.88,0.18,23.24,45.77,4.27,86
RAWL20,2020,RAWL,5049,2,RS20PSP5049,180696,SRR5350170,6.827111656,20.48,0.1517,24.16,54.3,6,19.02,0.14,22.44,50.44,5.57,85
RAWL20,2020,RAWL,5052,2,RS20PSP5052,358640,SRR5349977,7.186152846,20.48,0.2036,24.17,56.78,7.18,19.09,0.19,22.53,52.93,6.7,85
RAWL20,2020,RAWL,5054,2,RS20PSP5054,494077,SRR5349949,8.770738258,21.29,0.2437,25.06,53.38,5.09,20.14,0.23,23.7,50.49,4.81,85
RAWL20,2020,RAWL,5055,2,RS20PSP5055,172339,SRR5350182,8.966874182,21.37,0.1765,25.08,52.79,7.42,20.25,0.17,23.76,50.02,7.03,85
RAWL20,2020,RAWL,5057,2,RS20PSP5057,102888,SRR5350215,7.41108001,21.46,0.2226,24.43,51.39,7.43,20.04,0.21,22.82,48,6.94,85
RAWL20,2020,RAWL,5058,2,RS20PSP5058,343958,SRR5350009,7.589805155,21.5,0.1931,24.43,53.89,8.04,20.11,0.18,22.86,50.41,7.52,85
RAWL20,2020,RAWL,5059,2,RS20PSP5059,331413,SRR5350018,8.5586047,20.01,0.2168,23.23,48.66,7.55,18.89,0.2,21.93,45.93,7.13,84
RAWL20,2020,RAWL,5060,2,RS20PSP5060,164779,SRR5350189,8.701472523,19.89,0.2055,23.21,56.12,6.47,18.8,0.19,21.94,53.05,6.12,84
RAWL20,2020,RAWL,5061,2,RS20PSP5061,343338,SRR5350011,7.35155909,20.4,0.173,23.33,53.61,6.4,19.04,0.16,21.78,50.04,5.97,84
RAWL20,2020,RAWL,5062,2,RS20PSP5062,429839,SRR5349959,7.597011717,20.35,0.2496,23.33,51.84,7.54,19.04,0.23,21.83,48.5,7.05,84
RAWL20,2020,RAWL,5064,2,RS20PSP5064,173840,SRR5350181,7.198450554,19.85,0.2264,22.9,52.13,8.11,18.5,0.21,21.35,48.59,7.56,84
RAWL20,2020,RAWL,5065,2,RS20PSP5065,193578,SRR5350161,7.337097947,19.73,0.1831,22.92,49.74,6.01,18.42,0.17,21.39,46.43,5.61,84
RAWL20,2020,RAWL,5066,2,RS20PSP5066,210561,SRR5350138,7.41748272,20.39,0.1756,24.29,55,5.47,19.05,0.16,22.69,51.37,5.11,85
RAWL20,2020,RAWL,5067,2,RS20PSP5067,271116,SRR5350077,7.237800712,20.54,0.2402,24.31,53.57,6.79,19.15,0.22,22.67,49.96,6.34,85
RAWL20,2020,RAWL,5068,2,RS20PSP5068,358633,SRR5349978,9.346031004,20.48,0.2276,26.55,50.19,7.36,19.47,0.22,25.24,47.73,6.99,86
RAWL20,2020,RAWL,5069,2,RS20PSP5069,269791,SRR5350089,9.64719619,20.48,0.2652,26.55,53.47,5.91,19.53,0.25,25.31,50.98,5.63,86
RAWL20,2020,RAWL,5071,2,RS20PSP5071,344003,SRR5350004,8.02459545,22.17,0.1708,26.42,54.3,7.79,20.83,0.16,24.82,51.01,7.32,86
RAWL20,2020,RAWL,5072,2,RS20PSP5072,125839,SRR5350204,8.375258533,22.07,0.248,26.4,56.78,7.4,20.8,0.23,24.88,53.51,6.97,86
RAWL20,2020,RAWL,5073,2,RS20PSP5073,169603,NA,7.25935409,21.05,0.2124,25.47,53.38,7.45,19.63,0.2,23.76,49.79,6.95,85
RAWL20,2020,RAWL,5074,2,RS20PSP5074,240516,NA,7.949668291,21.34,0.213,25.46,52.79,6.44,20.03,0.2,23.9,49.56,6.04,85
RAWL20,2020,RAWL,5077,2,RS20PSP5077,639981,SRR5349925,7.35700693,20.33,0.1722,23.01,51.39,6.37,18.98,0.16,21.48,47.98,5.95,85
RAWL20,2020,RAWL,5078,2,RS20PSP5078,116844,SRR5350211,7.187360213,20.39,0.1755,23.02,53.89,7.37,19,0.16,21.46,50.23,6.87,85
RAWL20,2020,RAWL,5079,2,RS20PSP5079,634571,NA,7.498197676,20.06,0.1604,23.91,48.66,10.8,18.75,0.15,22.35,45.48,10.09,85
RAWL20,2020,RAWL,5080,2,RS20PSP5080,155109,SRR5350197,7.890325561,19.86,0.1809,23.94,56.12,7.58,18.63,0.17,22.46,52.65,7.11,85
RAWL20,2020,RAWL,5081,2,RS20PSP5081,357290,SRR5349983,5.994456337,20.3,0.1943,23.89,53.61,7.15,18.71,0.18,22.02,49.41,6.59,85
RAWL20,2020,RAWL,5082,2,RS20PSP5082,505080,SRR5349945,6.369128048,20.17,0.2177,23.89,51.84,7.75,18.66,0.2,22.1,47.95,7.17,85
RAWL20,2020,RAWL,5083,2,RS20PSP5083,358300,SRR5349981,7.076350687,20.14,0.2171,24.27,52.13,10.83,18.75,0.2,22.6,48.54,10.08,85
RAWL20,2020,RAWL,5084,2,RS20PSP5084,223527,NA,7.283359799,20.19,0.2218,24.3,55.08,9.23,18.84,0.21,22.67,51.38,8.61,85
RAWL20,2020,RAWL,5086,2,RS20PSP5086,261623,SRR5350104,8.087822571,19.34,0.2046,23.59,51.13,7.49,18.18,0.19,22.17,48.06,7.04,85
RAWL20,2020,RAWL,5087,2,RS20PSP5087,411143,NA,8.402739159,19.53,0.1526,23.6,51.69,9.45,18.41,0.14,22.25,48.72,8.91,85
RAWL20,2020,RAWL,5088,2,RS20PSP5088,271035,SRR5350079,8.568370628,21.62,0.214,25.91,53.44,7.82,20.41,0.2,24.46,50.45,7.39,86
RAWL20,2020,RAWL,5089,2,RS20PSP5089,179970,SRR5350173,8.638422268,21.46,0.1786,25.9,56.33,8.92,20.27,0.17,24.47,53.22,8.43,86
RAWL20,2020,RAWL,5090,2,RS20PSP5090,505108,SRR5349944,8.11515288,21.98,0.2514,25.07,56.37,6.85,20.66,0.24,23.57,52.99,6.44,86
RAWL20,2020,RAWL,5092,2,RS20PSP5092,117264,SRR5350209,7.947484084,22.05,0.1751,25.07,52.28,7.83,20.7,0.16,23.53,49.08,7.35,86
RAWL20,2020,RAWL,5094,2,RS20PSP5094,356991,SRR5349985,7.129150603,20.56,0.2279,23.24,53.03,8.06,19.15,0.21,21.65,49.4,7.51,84
RAWL20,2020,RAWL,5095,2,RS20PSP5095,118501,SRR5350207,7.33314408,20.58,0.1893,23.26,53.62,7.82,19.21,0.18,21.71,50.04,7.3,84
RAWL20,2020,RAWL,5096,2,RS20PSP5096,393489,SRR5349971,8.862086495,22.08,0.287,25.69,55.21,8.92,20.9,0.27,24.32,52.27,8.45,86
RAWL20,2020,RAWL,5097,2,RS20PSP5097,639979,NA,9.290925454,22.17,0.1905,25.69,55.16,6.85,21.07,0.18,24.41,52.42,6.51,86
RAWL20,2020,RAWL,5098,2,RS20PSP5098,242028,SRR5350122,7.036603,21.25,0.2095,25.01,51.84,7.83,19.78,0.19,23.28,48.25,7.29,85
RAWL20,2020,RAWL,5100,2,RS20PSP5100,250440,SRR5350114,7.308429646,21.33,0.2022,25,48.58,6.66,19.9,0.19,23.33,45.33,6.22,85
RAWL20,2020,RAWL,5101,2,RS20PSP5101,250439,SRR5350115,7.529370204,20.15,0.214,23.28,52.98,5.82,18.84,0.2,21.77,49.54,5.44,85
RAWL20,2020,RAWL,5102,2,RS20PSP5102,156720,SRR5350195,8.027788653,19.94,0.2296,23.29,53.91,7.63,18.73,0.22,21.88,50.64,7.16,85
RAWL20,2020,RAWL,5104,2,RS20PSP5104,274584,SRR5350063,10.89292936,20,0.209,25.16,54.72,8.1,19.29,0.2,24.26,52.77,7.81,85
RAWL20,2020,RAWL,5105,2,RS20PSP5105,250447,SRR5350110,11.06817947,20.06,0.2217,25.16,51.14,5.22,19.37,0.21,24.3,49.39,5.04,85
RAWL20,2020,RAWL,5106,2,RS20PSP5106,250444,SRR5350112,7.423457511,21.23,0.2128,24.26,54.4,6.95,19.83,0.2,22.66,50.82,6.5,85
RAWL20,2020,RAWL,5108,2,RS20PSP5108,272194,SRR5350071,7.984843759,21.23,0.1884,24.27,55.16,5.82,19.93,0.18,22.79,51.8,5.47,85
RAWL20,2020,RAWL,5109,2,RS20PSP5109,269825,SRR5350082,8.188976116,20.27,0.208,22.4,52.86,7.63,19.07,0.2,21.07,49.73,7.18,84
RAWL20,2020,RAWL,5111,2,RS20PSP5111,269812,SRR5350085,7.562486719,20.07,0.1804,22.4,52.23,8.1,18.77,0.17,20.95,48.86,7.58,84
RAWL20,2020,RAWL,5113,2,RS20PSP5113,15008,SRR5349858,6.864896776,20.99,0.2248,23.86,53.52,5.22,19.51,0.21,22.17,49.73,4.85,85
RAWL20,2020,RAWL,5114,2,RS20PSP5114,279825,SRR5350057,6.958150444,21.06,0.1807,23.9,54.41,6.95,19.59,0.17,22.23,50.61,6.47,85
RAWL20,2020,RAWL,5116,2,RS20PSP5116,236492,SRR5350125,7.517930876,21.17,0.198,24.38,54.03,5.42,19.79,0.19,22.79,50.51,5.06,86
RAWL20,2020,RAWL,5117,2,RS20PSP5117,204306,SRR5350145,7.609726295,21.15,0.2227,24.4,53.92,5.82,19.79,0.21,22.83,50.45,5.45,86
RAWL20,2020,RAWL,5119,2,RS20PSP5119,476410,SRR5349953,6.923850885,20.47,0.2189,24.13,51.23,6.78,19.03,0.2,22.44,47.64,6.3,85
RAWL20,2020,RAWL,5120,2,RS20PSP5120,413703,SRR5349960,6.981075684,20.57,0.172,24.13,51.32,7.85,19.14,0.16,22.45,47.74,7.31,85
RAWL20,2020,RAWL,5121,2,RS20PSP5121,253968,SRR5350108,7.13506547,20.98,0.2258,24.27,57.48,6.23,19.55,0.21,22.61,53.55,5.8,85
RAWL20,2020,RAWL,5125,2,RS20PSP5125,286607,SRR5350034,6.991486337,20.82,0.205,24.26,53.77,7.13,19.37,0.19,22.57,50.02,6.63,85
RAWL20,2020,RAWL,5128,2,RS20PSP5128,206838,SRR5350143,6.812991841,20.28,0.2377,23.88,49.11,6.52,18.84,0.22,22.18,45.61,6.05,85
RAWL20,2020,RAWL,5129,2,RS20PSP5129,249645,SRR5350117,6.855133534,20.13,0.2274,23.9,53.07,6.51,18.7,0.21,22.21,49.31,6.05,85
RAWL20,2020,RAWL,5130,2,RS20PSP5130,272175,SRR5350073,6.264596549,20.56,0.2396,24.23,56.14,6,19,0.22,22.39,51.88,5.54,85
RAWL20,2020,RAWL,5131,2,RS20PSP5131,269782,SRR5350090,6.047986345,20.51,0.2434,24.27,54.47,4.85,18.91,0.22,22.38,50.23,4.47,85
RAWL20,2020,RAWL,5133,2,RS20PSP5133,198072,SRR5350153,7.786607041,22.34,0.1874,25.98,55.14,6.47,20.94,0.18,24.35,51.68,6.06,86
RAWL20,2020,RAWL,5134,2,RS20PSP5134,269770,NA,7.754509843,22.44,0.1577,25.99,49.21,7.06,21.03,0.15,24.35,46.11,6.61,86
RAWL20,2020,RAWL,5137,2,RS20PSP5137,164548,SRR5350191,5.830128493,20.84,0.1709,23.53,53.11,6.63,19.18,0.16,21.65,48.88,6.1,84
RAWL20,2020,RAWL,5138,2,RS20PSP5138,244121,NA,6.146087881,20.96,0.2455,23.56,52.07,5.2,19.35,0.23,21.75,48.06,4.8,84
RAWL20,2020,RAWL,5139,2,RS20PSP5139,308796,SRR5350029,8.55479236,19.95,0.2098,23.68,57.72,6.97,18.83,0.2,22.35,54.49,6.58,85
RAWL20,2020,RAWL,5140,2,RS20PSP5140,195631,SRR5350156,8.279775098,19.93,0.2307,23.68,54.5,6.8,18.77,0.22,22.3,51.31,6.4,85
RAWL20,2020,RAWL,5141,2,RS20PSP5141,184784,SRR5350162,8.6551908,21.32,0.1946,23.58,56.82,6.32,20.14,0.18,22.28,53.69,5.97,85
RAWL20,2020,RAWL,5143,2,RS20PSP5143,180699,SRR5350169,8.379548613,21.41,0.15,23.6,53.63,6.04,20.18,0.14,22.24,50.54,5.69,85
RAWL20,2020,RAWL,5145,2,RS20PSP5145,639977,SRR5349927,6.699855751,20.78,0.2756,23.48,54.03,4.17,19.28,0.26,21.79,50.13,3.87,85
RAWL20,2020,RAWL,5146,2,RS20PSP5146,134271,SRR5350202,6.574967734,20.85,0.1929,23.5,53.72,7.68,19.32,0.18,21.78,49.78,7.12,85
RAWL20,2020,RAWL,5147,2,RS20PSP5147,261677,SRR5350100,7.426905841,19.64,0.2223,21.98,50.95,6.33,18.35,0.21,20.53,47.59,5.92,85
RAWL20,2020,RAWL,5149,2,RS20PSP5149,324703,SRR5350020,7.309272132,19.49,0.2964,22,54.69,7.28,18.19,0.28,20.53,51.04,6.8,85
RAWL20,2020,RAWL,5150,2,RS20PSP5150,371796,SRR5349975,5.99032388,20.24,0.1963,23.09,53.3,5.57,18.65,0.18,21.28,49.13,5.14,84
